Gene	p0.5	P0.5	p0.5	p1	P1	P1	P1.5	P1.5	P1.5	P2	P2	P2	p2.5	P2.5	P2.5	P3	P3	P3	P3.5	P3.5	P3.5	P4	P4	P4	p4.5	P4.5	P4.5	P4.5	P5	P5	P5	P5.5	p5.5	P5.5	P5.5	P6	P6	P6	P6	P6	P6.5	P6.5	P6.5	P7	p7	P7	P7.5	p7.5	P7.5	P8	P8	P8	P8	P8.5	p8.5	P8.5	P8.5	P8.5	P9	P9	P9	P9	P9	P9.5	P9.5	P9.5	P10	P10	P10	P10	P10.5	p10.5	P10.5	P11	P11	P11	P11	P11.5	P11.5	P11.5	P12	P12	P12	P12	P12	P12.5	P12.5	p12.5	p12.5	P12.5	P13	P13	P13	P13	P13	P13	P13.5	P13.5	p14	P14	p14	p14	P14	P15	p15	P15	P16	P16	P16	P16	P16	p17	p17	p17	p18	P18	p18	P18	p19	p19	P20	P20	P20	P20	p21	p21	p21	P22	p22	P22	P23	P23	P23	P24	P24	P24	P24	P24	P25	P25	p25	P25	P26	P26	P26	p26	P27	P27	P27	P28	P28	P28	P28
mcmv-miR-m01-1	0.0	0.0	0.0	0.777607578664	0.81713594285	0.0671141958585	0.415037499279	0.308122295362	0.855610090665	-0.222392421336	1.251538767	-0.0703893278914	0.893084796083	1.251538767	-0.144389909335	0.607682577221	0.131244533278	0.251538766996	1.13124453328	0.308122295362	0.362570079385	0.251538766996	1.1622714289	1.251538767	-0.584962500721	-0.807354922058	1.0	0.465663572349	0.607682577221	0.607682577221	-0.584962500721	-0.48542682717	-0.48542682717	0.81713594285	0.965234581839	0.893084796083	0.308122295362	0.192645077942	0.251538766996	-0.222392421336	0.192645077942	-0.144389909335	0.965234581839	0.777607578664	0.607682577221	1.09953567355	-0.0703893278914	1.22239242134	0.362570079385	0.192645077942	0.415037499279	-3.39231742278	-0.932885804141	-0.48542682717	-0.691877704638	0.965234581839	0.308122295362	0.51457317283	-1.22239242134	-0.932885804141	2.05062607307	1.60768257722	0.415037499279	1.96523458184	2.09953567355	0.251538766996	0.607682577221	0.192645077942	0.51457317283	0.251538766996	-0.0703893278914	0.607682577221	0.561878887608	0.736965594166	0.893084796083	-0.144389909335	0.0671141958585	1.81713594285	0.251538766996	0.736965594166	0.777607578664	0.0	-0.392317422779	0.0	-0.584962500721	-1.58496250072	1.85561009066	-0.807354922058	-0.144389909335	-0.48542682717	-0.932885804141	0.308122295362	-0.48542682717	0.65207669658	-0.584962500721	0.736965594166	0.251538766996	0.415037499279	-0.222392421336	0.362570079385	0.0	-2.07038932789	-0.807354922058	-0.0703893278914	0.0	-0.144389909335	0.0671141958585	-0.48542682717	0.415037499279	0.362570079385	0.192645077942	0.465663572349	0.777607578664	-1.07038932789	-1.07038932789	-0.584962500721	-0.584962500721	-0.304854581528	-0.691877704638	0.736965594166	0.0	-1.58496250072	-0.144389909335	-2.07038932789	1.28010791919	-0.392317422779	-1.07038932789	-0.584962500721	0.0671141958585	1.06711419586	0.131244533278	0.192645077942	-0.932885804141	-1.22239242134	0.929610672109	-0.0703893278914	0.695145418472	0.131244533278	-0.144389909335	0.465663572349	0.0	0.362570079385	-0.222392421336	0.362570079385	-0.304854581528	0.465663572349	-0.48542682717	0.415037499279	-0.222392421336	-1.22239242134	0.0	-0.392317422779	0.251538766996
mcmv-miR-m01-2	0.0	0.0	0.0	0.082462160192	0.234465253637	-0.387023123109	-0.280107919193	-1.28010791919	-0.280107919193	-0.180572245642	0.719892080807	-0.917537839808	0.770518153877	0.667424660913	0.436099114807	-0.387023123109	0.304854581528	-0.387023123109	0.667424660913	0.436099114807	-0.628031222613	0.160464672193	0.082462160192	0.304854581528	-4.08746284125	0.082462160192	0.436099114807	0.436099114807	0.436099114807	0.082462160192	-1.08746284125	-0.0874628412503	0.234465253637	-0.280107919193	-0.765534746363	0.436099114807	-0.502500340529	-0.180572245642	-0.628031222613	0.160464672193	0.667424660913	-0.628031222613	-0.917537839808	0.0	0.556393348524	-0.280107919193	0.234465253637	0.082462160192	-0.0874628412503	0.160464672193	0.0	-0.917537839808	-1.08746284125	-0.280107919193	-0.0874628412503	0.556393348524	-0.0874628412503	-0.628031222613	-0.387023123109	0.160464672193	0.0	0.082462160192	-0.0874628412503	0.0	0.770518153877	0.0	0.612976876891	0.0	0.436099114807	-0.180572245642	-0.765534746363	0.770518153877	0.082462160192	0.082462160192	0.497499659471	0.0	0.0	0.234465253637	0.082462160192	-0.387023123109	0.160464672193	-1.28010791919	-0.628031222613	0.234465253637	-0.917537839808	-1.08746284125	0.667424660913	0.234465253637	0.371968777387	0.667424660913	-0.387023123109	-0.0874628412503	-1.28010791919	0.304854581528	-0.387023123109	0.612976876891	-0.280107919193	0.436099114807	0.0	-0.387023123109	0.304854581528	-1.08746284125	-0.0874628412503	-0.180572245642	0.371968777387	-0.628031222613	-0.628031222613	-1.50250034053	0.234465253637	-0.0874628412503	-0.387023123109	0.304854581528	0.497499659471	-0.765534746363	-0.387023123109	-0.280107919193	-0.387023123109	-0.0874628412503	-0.180572245642	0.371968777387	-0.0874628412503	-0.917537839808	-1.76553474636	-1.50250034053	1.40439025508	-0.387023123109	-1.28010791919	-2.50250034053	-0.180572245642	1.0	-0.180572245642	-0.628031222613	-1.08746284125	-1.08746284125	-0.0874628412503	-0.765534746363	0.082462160192	-0.628031222613	0.304854581528	-0.765534746363	-0.502500340529	0.160464672193	0.160464672193	-0.0874628412503	-1.28010791919	-0.280107919193	-0.502500340529	-0.180572245642	-0.765534746363	-1.76553474636	-0.387023123109	-1.28010791919	-0.280107919193
mcmv-miR-m01-3	0.0	0.0	0.0	-0.51457317283	-0.321928094887	-0.51457317283	-0.51457317283	-1.0	-0.321928094887	-0.51457317283	0.48542682717	-0.321928094887	0.584962500721	0.584962500721	-0.152003093445	0.48542682717	0.13750352375	0.263034405834	1.0	-0.51457317283	0.263034405834	-0.152003093445	-0.321928094887	0.678071905113	-2.32192809489	0.263034405834	0.13750352375	-0.51457317283	-0.51457317283	-0.321928094887	-1.73696559417	0.263034405834	-1.0	-0.152003093445	-1.0	-0.152003093445	-0.321928094887	0.13750352375	-1.73696559417	-0.152003093445	0.13750352375	-0.152003093445	-1.0	-0.51457317283	-0.321928094887	-0.51457317283	0.13750352375	0.13750352375	-0.321928094887	-0.152003093445	-0.736965594166	-3.32192809489	0.13750352375	-0.51457317283	-0.51457317283	0.0	0.378511623254	-1.73696559417	0.378511623254	0.765534746363	1.20163386117	-0.51457317283	0.263034405834	-0.321928094887	-0.152003093445	-0.51457317283	-0.152003093445	-0.321928094887	0.0	-0.51457317283	0.263034405834	0.378511623254	-0.152003093445	-1.32192809489	0.678071905113	-1.32192809489	-1.32192809489	-0.152003093445	-0.51457317283	-1.73696559417	-1.0	0.13750352375	-0.152003093445	-0.321928094887	-0.51457317283	-0.51457317283	0.765534746363	-0.51457317283	-0.152003093445	-0.321928094887	0.263034405834	0.13750352375	-1.32192809489	-0.152003093445	-0.321928094887	0.48542682717	-0.321928094887	0.378511623254	-0.321928094887	-0.51457317283	0.48542682717	-0.736965594166	-0.736965594166	0.263034405834	0.0	-0.321928094887	-0.152003093445	-0.51457317283	-0.736965594166	-0.736965594166	-1.0	-0.152003093445	-0.152003093445	-1.32192809489	0.0	-0.51457317283	-1.0	-0.321928094887	0.263034405834	0.263034405834	-0.51457317283	-0.51457317283	-0.321928094887	-1.0	1.37851162325	-1.0	-1.32192809489	-0.152003093445	-1.73696559417	0.678071905113	0.678071905113	-0.321928094887	-0.51457317283	-0.51457317283	0.263034405834	-0.736965594166	0.0	-0.321928094887	-1.32192809489	0.0	-1.32192809489	-0.321928094887	-0.51457317283	0.0	-3.32192809489	-1.0	-1.32192809489	-0.51457317283	0.13750352375	-1.0	-0.736965594166	-1.0	-0.321928094887
mcmv-miR-m01-4	0.0	0.0	0.0	-1.58496250072	0.0	-0.584962500721	0.0	-0.584962500721	-0.584962500721	-0.125530882084	1.0	0.321928094887	0.874469117916	0.938599455336	-0.415037499279	1.0	0.662965012722	0.0	1.22239242134	0.321928094887	0.222392421336	-0.584962500721	0.0	0.938599455336	-1.26303440583	-0.415037499279	0.584962500721	0.321928094887	0.736965594166	0.415037499279	-0.777607578664	0.0	-0.777607578664	0.938599455336	0.0	0.502500340529	-0.125530882084	-0.263034405834	-1.0	-0.125530882084	0.502500340529	-1.26303440583	0.736965594166	-0.415037499279	0.11547721742	0.502500340529	-0.263034405834	0.662965012722	0.736965594166	0.222392421336	0.11547721742	-2.0	-0.777607578664	0.222392421336	-0.415037499279	0.938599455336	0.415037499279	-1.0	-0.584962500721	0.0	0.874469117916	0.874469117916	-3.58496250072	0.0	0.0	0.0	0.502500340529	-0.584962500721	0.502500340529	0.736965594166	0.321928094887	-0.125530882084	-2.58496250072	0.11547721742	0.807354922058	-0.584962500721	0.502500340529	1.22239242134	-0.584962500721	0.736965594166	-0.415037499279	0.222392421336	0.0	-1.26303440583	-0.263034405834	-1.26303440583	1.45943161864	-0.777607578664	-0.584962500721	-0.415037499279	-0.584962500721	0.584962500721	-1.58496250072	0.0	-1.0	0.222392421336	0.807354922058	0.502500340529	-0.263034405834	0.321928094887	-0.125530882084	-1.58496250072	-0.415037499279	0.662965012722	-0.777607578664	-0.125530882084	0.222392421336	-0.584962500721	-0.263034405834	-0.263034405834	-1.58496250072	0.502500340529	-0.125530882084	-0.415037499279	-1.58496250072	-0.415037499279	0.11547721742	0.11547721742	-0.584962500721	0.222392421336	0.222392421336	0.11547721742	-0.415037499279	-1.0	1.45943161864	-0.777607578664	-1.26303440583	-0.415037499279	0.0	0.938599455336	0.222392421336	0.11547721742	-0.263034405834	-0.263034405834	0.502500340529	-0.584962500721	-0.777607578664	0.222392421336	-0.415037499279	0.415037499279	-0.584962500721	0.11547721742	0.0	-0.584962500721	-0.777607578664	0.11547721742	-0.584962500721	-1.0	0.415037499279	-0.777607578664	-2.58496250072	-1.58496250072	-1.0
mcmv-miR-m107-1-3p	0.0	0.0	0.0	1.09310940439	1.22239242134	0.793549122533	1.13750352375	1.0	1.34103691784	0.415037499279	1.90046432645	0.951090399519	1.67807190511	2.18057224564	1.22239242134	0.847996906555	1.34103691784	0.0931094043915	1.61667136045	1.48542682717	1.34103691784	0.552541023029	2.51937415909	1.92599941856	0.341036917835	0.0	0.616671360448	1.41503749928	1.30256277002	1.61667136045	0.180572245642	0.415037499279	-0.584962500721	1.58496250072	1.26303440583	1.45066140901	0.678071905113	0.552541023029	0.900464326449	0.415037499279	1.48542682717	0.341036917835	1.70781924851	0.847996906555	1.04730571478	1.55254102303	0.616671360448	2.04730571478	1.09310940439	1.09310940439	0.847996906555	-2.32192809489	0.415037499279	0.48542682717	0.48542682717	2.09310940439	1.41503749928	0.847996906555	0.341036917835	0.616671360448	2.70781924851	2.45066140901	0.951090399519	2.77960993157	2.75132088714	1.67807190511	1.84799690655	0.736965594166	1.26303440583	0.847996906555	1.55254102303	1.37851162325	0.48542682717	1.55254102303	1.55254102303	0.678071905113	0.678071905113	2.64769825607	1.04730571478	1.58496250072	1.41503749928	1.09310940439	0.48542682717	1.0	0.736965594166	-0.584962500721	2.51937415909	0.263034405834	0.180572245642	1.0	0.678071905113	0.415037499279	0.0931094043915	1.41503749928	0.736965594166	1.26303440583	1.0	1.26303440583	0.847996906555	0.180572245642	0.793549122533	-1.09953567355	0.415037499279	0.900464326449	0.341036917835	1.09310940439	-0.0995356735509	0.616671360448	1.18057224564	0.415037499279	1.13750352375	1.04730571478	1.41503749928	0.900464326449	0.0	-0.321928094887	0.0931094043915	0.180572245642	-0.447458976971	1.22239242134	0.793549122533	-0.321928094887	1.0	-0.736965594166	1.84799690655	0.48542682717	-0.321928094887	-0.736965594166	0.48542682717	1.41503749928	0.263034405834	0.415037499279	-0.447458976971	0.616671360448	0.951090399519	0.48542682717	0.736965594166	-0.0995356735509	0.180572245642	1.04730571478	0.678071905113	0.552541023029	0.736965594166	-0.321928094887	-1.32192809489	0.552541023029	-0.0995356735509	0.263034405834	1.30256277002	0.0	1.18057224564	0.678071905113	1.34103691784
mcmv-miR-m107-1-5p	0.0	0.0	0.0	0.502500340529	0.321928094887	-0.678071905113	0.273018494406	-0.337034987278	0.11547721742	-0.192645077942	0.874469117916	0.273018494406	0.938599455336	1.14295795384	-0.415037499279	-0.0614005446641	-0.415037499279	-0.263034405834	0.736965594166	0.222392421336	0.222392421336	0.415037499279	1.22239242134	0.906890595609	-0.678071905113	-0.415037499279	0.273018494406	0.273018494406	0.222392421336	-0.0614005446641	-0.337034987278	-1.12553088208	-0.415037499279	0.502500340529	0.222392421336	0.369233809666	0.222392421336	-0.125530882084	-0.125530882084	-0.678071905113	0.222392421336	-1.26303440583	0.736965594166	-0.263034405834	0.169925001442	0.169925001442	-0.88452278258	1.16992500144	0.11547721742	-0.337034987278	-0.192645077942	-3.58496250072	-0.192645077942	-0.192645077942	-0.125530882084	1.22239242134	0.502500340529	-0.192645077942	-0.415037499279	-0.192645077942	1.66296501272	1.70043971814	-0.192645077942	1.54432051622	1.54432051622	0.700439718141	1.0	0.459431618637	-0.125530882084	-0.192645077942	-0.0614005446641	0.415037499279	-0.415037499279	0.0588936890536	0.369233809666	-0.415037499279	-0.0614005446641	1.02974734339	-0.192645077942	0.415037499279	0.700439718141	0.169925001442	-0.777607578664	-0.337034987278	-0.415037499279	-1.58496250072	1.36923380967	-1.12553088208	-0.88452278258	-0.337034987278	0.11547721742	0.169925001442	-0.88452278258	0.11547721742	-0.678071905113	0.624490864908	0.11547721742	0.874469117916	-0.497499659471	0.0	0.222392421336	-2.0	-0.88452278258	0.222392421336	-0.678071905113	0.169925001442	-0.584962500721	-1.41503749928	0.169925001442	-0.0614005446641	-0.497499659471	0.624490864908	0.321928094887	-0.497499659471	-1.58496250072	-1.0	-0.88452278258	-0.125530882084	-0.777607578664	0.0	-0.337034987278	-0.88452278258	-0.0614005446641	-2.0	1.34577483684	0.415037499279	-1.58496250072	-0.415037499279	-0.125530882084	0.369233809666	-0.415037499279	0.459431618637	-1.77760757866	-0.497499659471	0.624490864908	-0.192645077942	0.0	-0.584962500721	-0.678071905113	0.222392421336	-0.777607578664	-0.263034405834	-0.415037499279	0.273018494406	-1.0	-0.0614005446641	-0.88452278258	-0.337034987278	0.169925001442	-0.584962500721	-0.777607578664	-0.0614005446641	-0.415037499279
mcmv-miR-m108-1	0.0	0.0	0.0	0.222392421336	-0.263034405834	-0.469485283301	0.152003093445	0.289506617195	-0.362570079385	-0.082462160192	0.784271308945	-0.847996906555	0.415037499279	0.688055993685	-0.169925001442	0.0	0.473931188332	-1.0	0.584962500721	-1.0	-0.710493382805	-0.263034405834	0.353636954615	0.530514716699	-2.58496250072	0.152003093445	-0.710493382805	-1.0	0.0	-0.169925001442	-0.710493382805	-0.584962500721	-0.469485283301	-0.362570079385	-0.469485283301	-0.263034405834	-0.263034405834	-0.584962500721	-0.469485283301	-0.710493382805	-0.263034405834	-0.710493382805	-0.362570079385	-1.16992500144	-0.169925001442	0.0	-0.263034405834	0.530514716699	-0.263034405834	-0.263034405834	-0.469485283301	-2.58496250072	-0.469485283301	0.353636954615	-1.0	0.152003093445	0.473931188332	-0.469485283301	-0.362570079385	-0.169925001442	0.353636954615	0.415037499279	0.152003093445	-0.362570079385	-0.082462160192	-1.36257007938	0.0	0.222392421336	0.584962500721	-0.169925001442	-1.16992500144	0.222392421336	-1.0	-0.169925001442	0.152003093445	-0.584962500721	0.0	0.0780025120013	-0.710493382805	-0.469485283301	-0.362570079385	-0.082462160192	-0.082462160192	0.0	-0.362570079385	-1.36257007938	0.222392421336	-0.362570079385	-0.169925001442	0.152003093445	-0.469485283301	0.0	-1.36257007938	0.0780025120013	-0.584962500721	0.222392421336	-1.0	-1.16992500144	0.0	-0.710493382805	-0.710493382805	-1.16992500144	-1.58496250072	-1.0	-0.263034405834	-0.710493382805	-0.847996906555	-1.16992500144	-0.710493382805	-2.16992500144	-0.082462160192	-0.169925001442	0.353636954615	0.0	-1.36257007938	-0.584962500721	-1.16992500144	-0.584962500721	-0.469485283301	0.0780025120013	-0.362570079385	-1.84799690655	-0.584962500721	-1.36257007938	1.0	0.0780025120013	-1.84799690655	-0.847996906555	-0.584962500721	0.688055993685	-0.169925001442	-0.263034405834	-1.16992500144	-0.847996906555	0.0780025120013	-1.58496250072	0.0780025120013	-0.263034405834	0.222392421336	-0.469485283301	-0.263034405834	-0.263034405834	-1.36257007938	0.222392421336	-1.36257007938	-0.263034405834	-1.16992500144	-0.362570079385	0.0	-1.16992500144	-0.847996906555	-0.847996906555	-1.58496250072
mcmv-miR-m108-2-3p	0.0	0.0	0.0	-0.169925001442	0.530514716699	0.0	0.152003093445	0.289506617195	-1.16992500144	0.530514716699	0.830074998558	0.0	1.078002512	1.28950661719	0.289506617195	0.289506617195	0.637429920615	-1.16992500144	1.0	1.15200309345	-0.169925001442	-0.169925001442	0.736965594166	1.22239242134	-1.16992500144	-0.584962500721	0.289506617195	0.830074998558	0.0	0.152003093445	-0.847996906555	0.289506617195	0.289506617195	0.830074998558	0.289506617195	0.830074998558	0.415037499279	0.530514716699	0.0	-0.362570079385	0.530514716699	0.0	0.736965594166	-0.169925001442	0.152003093445	0.530514716699	-0.584962500721	0.0	0.0	-0.584962500721	-1.58496250072	-2.16992500144	0.415037499279	0.289506617195	-0.362570079385	0.530514716699	0.289506617195	-0.169925001442	-0.847996906555	-0.362570079385	1.0	1.0	0.530514716699	0.415037499279	0.530514716699	0.0	1.078002512	0.530514716699	0.289506617195	0.530514716699	0.530514716699	0.637429920615	-0.362570079385	0.0	0.637429920615	0.289506617195	-0.362570079385	1.35363695461	0.415037499279	0.736965594166	0.289506617195	0.530514716699	-0.362570079385	0.0	-0.362570079385	-2.16992500144	1.35363695461	-0.847996906555	0.530514716699	0.917537839808	-0.847996906555	-0.362570079385	-0.169925001442	0.289506617195	-0.169925001442	0.530514716699	0.736965594166	0.289506617195	-0.362570079385	-0.847996906555	0.917537839808	-0.847996906555	-1.58496250072	-0.169925001442	0.637429920615	-0.362570079385	0.917537839808	0.415037499279	-0.362570079385	-0.362570079385	0.637429920615	0.917537839808	0.289506617195	0.289506617195	-3.16992500144	0.0	0.415037499279	0.289506617195	-0.169925001442	0.736965594166	-0.847996906555	-1.16992500144	-0.362570079385	-0.584962500721	1.83007499856	0.530514716699	-1.16992500144	-0.847996906555	-0.169925001442	1.73696559417	0.152003093445	0.289506617195	-1.16992500144	-0.362570079385	0.289506617195	-0.169925001442	0.415037499279	0.0	-0.169925001442	0.289506617195	0.415037499279	0.415037499279	-0.584962500721	0.415037499279	0.0	0.736965594166	-1.16992500144	0.0	0.152003093445	-0.169925001442	-0.584962500721	-0.169925001442	0.289506617195
mcmv-miR-m108-2-5p.1	0.0	0.0	0.0	0.211504105194	0.839535327807	0.658963082165	0.706268796943	0.211504105194	0.395928676331	0.559427408614	1.39592867633	0.275634442613	1.70626879694	1.42449782853	1.03747470542	0.752072486556	0.706268796943	0.839535327807	1.21150410519	0.706268796943	0.658963082165	0.706268796943	1.58496250072	1.65896308216	-0.547487795302	-0.160464672193	0.796466605915	0.839535327807	0.559427408614	0.881355503501	-0.341036917835	-0.788495894806	-0.341036917835	1.21150410519	0.796466605915	1.10962449117	-0.440572591386	0.337034987278	0.839535327807	-0.341036917835	0.881355503501	-0.788495894806	0.796466605915	0.50695998872	0.610053481684	0.961525852185	-0.662965012722	1.61005348168	0.752072486556	0.275634442613	0.211504105194	-2.66296501272	0.0	-0.0780025120013	-0.440572591386	1.77444029958	0.50695998872	0.610053481684	-0.0780025120013	0.275634442613	2.17833724126	1.98089117705	-0.341036917835	2.05585323473	2.38142910664	0.337034987278	1.03747470542	-0.247927513444	0.961525852185	0.211504105194	0.796466605915	-0.0780025120013	0.0	0.395928676331	1.21150410519	0.144389909335	0.0	1.65896308216	-0.925999418556	1.21150410519	0.961525852185	0.610053481684	-0.341036917835	0.0740005814438	0.0	-0.788495894806	2.30666133823	-0.247927513444	0.144389909335	0.144389909335	0.0740005814438	-0.341036917835	-0.925999418556	0.706268796943	0.144389909335	0.337034987278	1.17833724126	1.0	-0.0780025120013	0.395928676331	0.706268796943	-1.66296501272	-0.925999418556	-0.247927513444	-0.925999418556	0.337034987278	0.0	0.0740005814438	0.658963082165	-0.247927513444	0.144389909335	0.395928676331	1.0	-0.662965012722	-1.24792751344	-0.662965012722	-1.24792751344	0.0740005814438	-1.66296501272	0.275634442613	0.395928676331	-0.247927513444	0.0740005814438	-1.078002512	1.50695998872	0.559427408614	-1.92599941856	-0.341036917835	-0.0780025120013	1.10962449117	0.144389909335	-0.925999418556	-0.0780025120013	-0.662965012722	0.0	-0.247927513444	0.0740005814438	-0.0780025120013	-0.341036917835	-0.0780025120013	-0.547487795302	0.559427408614	-0.925999418556	-0.341036917835	-0.788495894806	0.658963082165	0.0	0.144389909335	0.0	-0.440572591386	0.211504105194	-1.44057259139	0.275634442613
mcmv-miR-m108-2-5p.2	0.0	0.0	0.0	-0.719892080807	0.65207669658	-0.34792330342	-2.48542682717	-1.0	-1.10691520392	-0.637429920615	0.440572591386	0.0	1.60203601408	2.21501289097	-0.559427408614	0.146841388329	0.440572591386	-0.48542682717	0.402098443571	0.192645077942	0.920565532506	-0.559427408614	0.920565532506	1.89308479608	-0.637429920615	-1.22239242134	0.74723392962	1.28010791919	0.51457317283	0.0	-0.48542682717	0.0	-0.900464326449	-0.559427408614	0.280107919193	0.440572591386	-0.106915203917	-0.900464326449	-1.22239242134	-1.0	1.38246963682	-0.637429920615	-0.34792330342	-0.637429920615	0.0	-0.807354922058	-0.719892080807	1.58496250072	-0.163498732283	-0.222392421336	-0.222392421336	-3.80735492206	-1.22239242134	-0.222392421336	-1.0	1.56768450929	-0.637429920615	0.146841388329	-0.48542682717	1.14684138833	1.77760757866	1.85085656069	-0.283792966001	1.05062607307	1.4780472968	0.280107919193	0.920565532506	0.51457317283	1.55019708256	-0.222392421336	0.402098443571	0.0	-1.0	1.58496250072	2.02553509211	1.02553509211	0.280107919193	2.06300979753	-0.415037499279	-0.163498732283	1.14684138833	0.146841388329	0.146841388329	-0.559427408614	-0.637429920615	-0.415037499279	2.2906771609	-0.900464326449	-0.719892080807	0.146841388329	0.280107919193	0.402098443571	-0.222392421336	-0.34792330342	0.321928094887	-0.222392421336	1.40209844357	1.56768450929	-0.48542682717	-0.719892080807	-1.0	-2.22239242134	-1.63742992062	-0.559427408614	-0.222392421336	-1.80735492206	0.146841388329	0.0	-0.719892080807	-1.63742992062	-0.34792330342	0.05062607307	-0.283792966001	-0.719892080807	-0.719892080807	-0.637429920615	-0.637429920615	0.192645077942	-0.900464326449	0.237039197301	-0.807354922058	-1.48542682717	-0.900464326449	-1.80735492206	1.76250068627	-0.719892080807	-1.63742992062	-1.10691520392	-0.900464326449	0.280107919193	-1.22239242134	-1.80735492206	-1.48542682717	-2.0	0.321928094887	-2.0	-1.34792330342	-0.559427408614	0.321928094887	0.440572591386	0.0995356735509	-0.637429920615	0.0	0.440572591386	-1.48542682717	0.0995356735509	-0.283792966001	-0.415037499279	0.55019708256	-0.807354922058	-2.0	-0.0524674198941	-0.559427408614
