ALDH1A2	5.227	4.907	5.152	5.454	5.753	4.805	5.693	4.838	4.34	5.045	3.883	4.729	4.547	5.776	4.588	5.579	5.01	5.579	5.01	4.547	3.79	4.098	4.656	4.767	5.116	5.227	4.767	5.905	2.41	2.894	4.141	5.045	4.057	2.41	4.588	4.268	2.41	4.656	4.656	3.64	4.767	4.184	4.016	4.907	4.588	3.509	4.87	3.287	5.514	4.656	2.678	4.805	5.264	3.64	3.734	2.41	3.968	3.64	4.767	5.01	4.656	4.184	2.08	3.79	2.333	4.547	2.251	4.268	5.045	3.556	3.883	4.547	2.894	3.342	5.776	3.402	3.14	2.548	3.734	4.656	4.34	2.678	5.264	8.478	2.822	6.015	5.19	2.75	3.462	3.64	3.734	5.64	4.838	2.607	3.687	2.894	2.488	2.08	4.016	4.767	4.016	3.921	4.506	4.944	2.678	2.822	3.402	3.734	2.894	3.015	4.656	4.656	3.078	4.547	3.846	3.64	2.894	3.968	4.268	2.251	3.287	4.226	3.342	3.921	2.822	4.34	4.463	3.231	4.767	4.226	3.509	3.509	4.547	4.098	3.734	2.169	2.333	5.152	4.057	3.79	3.921	4.622	3.287	3.64	4.34	4.016	2.08	4.057	3.921	2.678	2.75	4.506	4.805	4.34	2.251	2.251	3.846	4.693	4.057	3.921	3.921	3.883	3.462	2.894	4.34	4.34	1.798	3.14	3.14	4.057	3.64	4.016	4.098	3.968
AMACR	1.798	2.548	2.333	2.251	2.333	2.954	2.488	2.488	4.34	3.402	1.992	2.169	3.883	3.015	1.661	1.992	2.488	1.992	2.488	2.488	3.287	2.678	1.524	2.678	2.41	2.08	2.607	1.798	4.656	4.588	4.141	1.992	1.992	4.268	2.08	2.08	3.734	1.798	1.798	3.186	1.524	3.556	3.734	2.488	1.895	2.333	3.14	2.548	1.992	1.992	3.402	3.186	2.169	2.607	1.895	3.186	1.798	3.968	4.304	1.798	1.661	3.14	3.556	3.79	2.333	1.895	2.251	4.268	4.141	1.798	2.251	2.251	2.169	4.463	3.342	1.798	3.556	3.79	2.607	2.333	4.34	2.678	2.169	5.776	2.822	4.907	3.14	2.75	4.506	2.822	3.734	5.64	3.231	3.968	2.607	1.798	2.488	3.287	1.992	3.342	1.992	2.169	2.607	1.895	1.895	2.822	2.894	1.798	4.268	3.015	2.251	2.41	2.678	2.41	3.846	2.169	3.556	1.524	2.894	3.231	2.08	2.488	2.488	3.186	2.822	2.607	2.169	1.895	5.693	3.015	2.678	2.169	3.14	2.894	2.41	3.015	3.462	2.548	3.078	2.333	2.169	3.015	1.524	2.08	2.954	1.798	2.954	2.488	2.169	2.678	4.547	3.231	2.169	1.798	3.231	2.894	2.169	2.251	2.333	2.822	3.287	3.015	2.488	2.251	2.251	2.75	2.41	3.14	3.883	2.488	2.251	3.186	2.41	3.015
Aqp5(Aquaporin)	2.894	2.894	3.186	3.231	3.342	3.462	3.462	7.433	7.659	7.462	7.405	7.915	8.136	7.377	7.274	7.541	7.852	7.541	7.852	7.597	6.622	7.852	7.949	8.078	7.982	8.109	7.782	8.226	8.047	8.047	7.433	7.982	7.659	6.472	7.915	7.982	8.754	7.541	7.433	8.287	8.478	8.136	8.347	8.347	8.047	7.516	8.257	8.047	8.257	8.608	9.07	7.915	7.852	8.047	8.679	8.478	7.119	8.679	8.909	7.782	8.287	8.643	8.837	8.257	8.608	8.226	8.287	8.226	8.136	8.412	7.782	7.782	9.153	9.153	8.945	8.909	8.608	8.909	8.347	8.109	8.754	8.909	8.754	5.776	8.837	8.837	8.837	8.514	7.915	7.597	7.628	9.543	9.373	8.909	7.782	8.047	9.479	8.837	8.226	8.478	8.412	8.226	8.551	8.412	8.754	8.551	8.478	8.412	9.66	8.909	8.347	7.915	8.412	8.412	8.679	8.136	8.109	8.109	7.726	8.909	8.837	8.551	8.412	9.608	9.608	8.909	8.478	8.163	8.478	8.478	8.608	8.478	8.347	8.317	8.226	8.754	8.478	8.287	8.287	8.909	8.478	9.112	8.796	8.608	8.109	8.478	8.909	8.478	8.347	8.015	9.316	9.153	8.754	8.837	9.153	9.07	8.837	8.837	9.07	8.909	8.754	8.754	8.837	8.608	8.679	8.478	8.551	8.478	8.754	8.837	8.478	8.754	8.754	8.608
ATP1B1	8.478	8.478	8.478	8.551	8.754	8.551	8.754	8.226	9.07	9.479	9.713	8.909	9.66	9.608	9.608	9.608	8.445	9.608	8.445	8.754	7.915	7.782	8.109	8.608	7.754	8.287	8.754	8.754	8.226	6.035	8.015	8.478	8.608	7.351	7.274	8.163	6.731	7.491	7.541	7.982	7.541	7.274	6.622	7.597	8.109	6.708	7.659	7.405	8.257	7.541	6.472	7.915	7.659	7.852	6.996	7.516	8.226	7.516	7.325	7.541	7.852	7.044	7.299	7.852	7.044	8.163	7.569	6.949	7.541	7.433	7.095	7.569	7.119	7.044	6.775	7.597	7.541	7.071	6.877	8.163	6.708	6.753	7.071	5.776	6.076	7.095	7.659	7.569	7.915	7.782	7.095	5.64	7.541	6.554	7.325	7.852	6.798	6.975	7.017	7.949	6.975	7.017	8.109	8.226	7.169	6.663	7.982	8.226	5.753	7.491	8.163	7.852	7.726	8.287	8.078	6.642	6.975	8.047	8.163	7.782	7.659	8.163	7.982	7.982	7.754	7.915	7.982	8.226	7.754	6.642	7.071	8.412	8.478	8.478	8.679	8.287	8.287	9.07	8.909	8.551	9.373	9.112	7.782	8.478	8.514	8.837	8.226	8.608	8.478	9.153	7.659	7.852	8.551	8.551	8.478	8.109	9.07	9.608	8.412	8.347	8.478	8.608	8.754	8.981	9.844	9.844	8.679	8.226	9.07	8.754	9.713	9.373	9.259	9.373
b2m	9.713	9.844	9.713	9.608	8.981	8.608	8.909	10.421	9.713	10.567	9.373	10.421	9.153	10.887	10.26	9.259	9.479	9.259	9.479	10.567	10.26	10.129	9.844	10.421	10.887	10.26	9.999	9.844	10.129	10.567	10.722	10.129	10.494	10.194	10.26	10.26	9.713	10.567	10.722	10.129	10.26	10.26	9.999	9.999	9.999	10.26	11.868	11.366	11.366	10.421	10.567	10.421	10.129	11.094	10.129	10.129	10.722	11.868	11.868	9.999	9.844	10.421	10.26	10.887	11.868	11.868	10.129	10.421	10.26	10.129	10.26	10.129	10.129	10.887	10.567	10.26	10.26	10.129	10.129	10.421	10.421	10.129	10.421	5.776	10.567	10.722	10.567	10.421	10.567	10.421	10.421	9.543	10.645	10.421	10.567	10.567	10.722	10.887	11.366	10.887	10.567	10.722	10.421	10.421	10.887	10.722	10.722	10.722	11.366	11.094	10.887	10.567	11.094	10.887	11.366	11.094	10.722	10.567	10.722	11.094	11.094	11.094	11.094	11.094	11.094	10.887	10.887	11.094	11.094	11.094	11.094	11.366	11.366	11.366	11.366	11.366	11.366	10.887	11.366	10.722	11.366	11.366	11.366	11.366	11.366	11.23	11.366	11.366	11.366	11.868	11.366	11.366	11.366	11.366	11.868	11.868	11.366	11.094	11.366	11.366	11.366	11.366	11.366	11.868	11.366	11.868	11.868	11.366	11.366	11.366	11.366	11.366	11.366	11.366
BCL2A1	5.64	6.113	5.693	5.693	5.454	5.514	5.514	7.377	7.274	7.982	7.491	7.119	8.551	7.982	7.433	7.433	7.491	7.433	7.491	8.163	8.551	7.949	7.659	8.195	8.257	7.491	7.915	7.541	7.119	7.541	8.679	7.982	8.514	7.726	7.541	7.541	7.541	7.119	7.274	7.597	7.817	6.491	7.169	7.274	6.877	4.805	7.044	7.216	6.877	6.532	6.472	7.192	7.569	7.782	7.169	6.9	7.541	6.708	7.325	6.975	7.274	7.044	6.849	6.975	7.597	7.852	6.975	4.268	7.299	6.923	7.491	7.216	6.684	6.413	6.775	6.472	6.775	6.622	6.509	6.357	6.393	7.274	7.119	8.478	6.554	7.095	5.546	6.949	6.015	6.923	7.628	5.64	6.602	6.996	6.34	6.684	6.221	7.017	7.119	6.923	7.017	7.325	7.119	7.274	6.821	5.972	6.923	6.975	6.602	7.351	7.274	7.169	6.622	6.923	6.798	7.192	7.299	6.923	6.949	7.119	7.216	7.274	6.923	7.516	7.541	7.274	6.975	7.433	7.597	6.877	6.821	7.541	7.433	7.325	7.119	7.516	7.726	6.821	6.923	7.541	7.377	7.462	7.516	7.325	7.433	7.433	7.569	7.216	7.017	6.975	8.047	7.726	8.047	7.597	7.216	7.541	7.119	7.377	8.347	8.109	7.462	7.491	8.109	7.915	7.852	7.915	7.726	7.754	8.287	8.287	7.915	7.433	7.433	7.982
C/EBP	4.805	4.805	4.656	4.656	4.805	5.08	5.08	3.342	3.462	4.141	5.514	4.506	4.547	3.015	5.484	4.098	3.231	4.098	3.231	3.598	3.287	4.098	5.152	4.944	3.64	4.304	5.227	5.386	2.41	2.894	2.41	3.921	4.656	2.41	4.016	4.805	5.579	4.016	4.141	4.016	4.463	3.287	3.287	4.907	5.01	3.509	3.734	4.693	4.656	1.992	3.015	5.301	5.116	4.506	4.944	5.116	4.622	4.226	3.64	3.287	4.656	3.687	2.08	1.798	4.016	4.838	4.838	6.113	4.141	5.227	4.907	5.152	2.894	5.343	6.375	5.579	4.693	3.79	4.693	4.977	2.548	2.678	4.729	5.776	2.822	4.016	4.622	4.057	2.333	4.944	3.734	5.64	3.231	2.607	5.264	5.116	3.462	2.08	3.734	4.944	3.921	4.268	5.19	5.08	3.883	2.822	4.944	4.944	4.268	3.015	4.907	4.547	3.556	4.184	5.776	3.64	4.304	4.944	4.693	3.846	3.015	4.838	5.116	3.186	2.822	5.484	5.08	4.944	2.169	4.805	5.152	4.547	4.944	4.87	4.805	3.015	3.462	4.016	5.42	3.79	5.045	3.556	4.34	5.386	5.152	5.045	3.14	4.42	5.01	5.972	2.75	2.822	4.805	5.826	3.883	4.588	5.01	4.693	3.921	4.693	5.19	4.729	4.016	4.767	5.045	5.227	4.38	4.34	5.301	5.08	5.484	5.301	5.152	5.01
CD38	6.202	6.015	6.113	5.95	6.472	6.602	6.775	6.16	6.413	6.324	6.642	6.663	7.216	6.055	5.343	7.071	6.221	7.071	6.221	6.798	6.035	6.602	7.216	7.192	5.753	6.302	7.144	7.433	5.264	6.491	4.944	6.731	6.554	5.826	6.642	6.975	8.195	6.684	6.642	6.775	7.216	6.753	6.34	6.663	7.119	5.826	6.602	7.274	7.119	6.9	6.578	7.192	7.071	6.821	7.377	7.433	7.433	6.578	6.509	7.325	7.462	7.044	6.849	5.19	6.9	7.169	7.915	7.377	6.775	7.377	7.726	7.726	7.017	7.597	8.347	8.015	7.169	7.693	7.883	7.852	5.854	6.849	7.782	5.776	7.405	6.923	7.433	7.569	7.541	8.047	6.622	5.64	6.753	7.433	8.195	8.109	7.192	7.245	7.782	7.852	7.325	7.119	7.726	7.726	7.377	7.628	7.852	7.852	8.078	7.659	7.659	7.782	7.597	7.726	7.569	7.491	7.377	7.597	7.659	8.109	7.915	7.659	7.915	8.047	8.445	8.047	8.226	8.109	8.163	8.287	8.287	7.915	7.915	8.226	8.478	8.047	7.915	8.478	8.754	7.597	7.433	7.462	8.163	8.347	8.514	7.982	7.569	7.569	7.782	8.837	7.915	8.287	8.109	8.163	7.915	8.047	7.915	7.659	7.782	7.982	8.287	8.412	7.915	7.628	7.433	7.377	7.351	7.597	7.782	7.852	7.325	8.109	7.852	7.433
CD68	5.01	4.907	4.805	4.805	5.227	5.01	5.01	6.055	4.805	5.854	5.514	5.95	4.547	6.26	6.393	5.799	6.302	5.799	6.302	6.975	6.775	7.516	6.975	7.325	6.491	6.642	7.274	6.996	7.541	6.708	6.241	7.144	7.299	5.826	6.554	6.877	7.169	6.509	6.433	6.472	6.241	6.113	5.879	6.035	5.454	6.453	5.19	4.38	6.279	5.927	5.95	6.393	6.26	6.472	6.9	6.375	6.684	6.241	6.821	6.532	7.216	5.693	5.264	6.181	6.241	7.095	6.181	6.509	5.854	5.799	6.324	6.181	5.854	5.343	3.342	6.241	5.301	6.094	6.181	6.16	5.01	6.181	6.136	5.776	5.546	5.753	6.433	7.144	5.514	6.357	6.622	5.64	5.666	5.514	6.472	6.302	5.454	5.905	6.202	6.472	6.642	6.642	6.393	6.375	5.693	5.972	6.076	6.357	6.9	5.045	6.775	6.509	5.799	6.509	3.846	6.798	6.472	6.642	6.491	5.972	6.509	6.877	6.877	6.094	5.972	7.044	6.731	6.554	5.693	6.413	6.393	6.509	6.532	6.731	6.324	6.731	6.753	6.509	6.602	6.554	6.975	6.753	6.877	7.433	7.569	7.491	6.509	6.821	6.684	6.849	6.798	7.377	7.274	7.216	6.996	6.798	7.192	7.017	7.462	7.377	7.216	7.216	7.597	6.949	7.144	6.975	7.216	7.405	7.462	8.226	7.491	7.071	7.169	7.569
Cdh11	9.999	10.129	10.421	10.129	10.421	10.26	10.421	9.608	9.153	9.608	9.608	8.478	8.317	9.153	8.837	9.373	9.373	9.373	9.373	9.999	9.999	9.713	10.129	10.26	9.844	9.844	10.129	10.421	9.999	8.754	10.26	10.421	10.26	10.722	10.722	10.567	10.567	10.129	10.129	10.26	10.421	10.129	10.421	10.421	10.421	10.722	10.421	10.26	10.421	9.479	9.713	10.887	10.887	10.567	10.26	10.26	10.567	10.129	10.129	10.567	10.567	9.844	9.844	10.26	10.421	10.26	10.421	10.26	10.129	9.999	10.494	10.567	9.373	9.316	9.608	9.713	9.844	9.713	10.26	10.129	10.26	10.421	10.26	5.776	9.999	9.999	9.999	9.844	10.064	9.999	10.26	9.543	9.153	9.07	9.259	9.608	9.259	9.608	9.373	9.608	9.373	9.479	9.608	9.778	9.479	9.608	9.479	9.608	8.981	8.643	9.713	9.373	8.478	9.153	8.909	9.844	9.844	9.999	9.608	8.478	8.579	9.713	9.07	8.679	8.257	9.713	9.259	8.754	8.754	9.153	8.909	8.837	8.754	8.754	8.608	8.347	8.551	8.679	8.478	8.679	8.412	8.287	8.226	8.679	8.679	8.608	8.163	8.109	9.07	8.226	7.982	8.679	9.479	9.259	8.226	8.287	8.412	8.608	8.717	8.608	8.608	8.551	8.412	8.195	7.949	8.047	8.047	8.347	8.679	8.608	7.982	7.982	8.478	7.852
Chi3l1	3.015	3.509	3.846	3.402	3.078	2.607	3.231	7.915	7.071	8.514	8.909	9.844	6.663	10.129	10.567	8.109	7.192	8.109	7.192	9.259	8.078	8.478	10.722	10.887	8.478	9.373	10.421	10.26	8.837	8.317	8.412	10.567	10.887	7.883	9.373	10.129	9.999	9.608	9.479	9.713	9.999	8.226	8.287	9.373	9.259	7.144	8.163	9.479	9.479	8.551	8.078	9.373	9.479	9.844	9.259	9.373	10.129	8.047	8.226	9.713	9.999	8.754	8.643	9.026	9.844	10.129	9.479	9.844	8.347	9.153	9.713	9.608	8.551	8.909	10.064	9.608	8.754	8.287	9.713	9.713	8.136	7.274	10.129	5.776	8.109	8.195	10.129	10.129	6.775	9.608	9.999	9.543	7.044	7.659	9.713	9.713	7.192	8.754	10.129	10.26	11.094	10.887	9.373	9.373	8.608	8.195	9.844	9.999	7.491	9.479	10.26	10.129	9.259	10.129	9.999	8.478	8.551	10.722	10.26	9.479	9.259	10.421	10.421	8.109	8.109	10.421	10.421	10.129	8.754	8.981	9.07	10.129	10.129	10.26	10.129	9.153	9.713	10.421	10.129	10.887	10.722	11.094	9.999	11.094	11.094	11.23	10.421	10.567	10.567	10.421	9.778	10.567	10.887	10.722	10.567	10.26	10.722	10.421	11.094	11.094	10.722	10.887	10.421	10.26	11.094	11.094	10.887	10.421	11.094	11.094	11.868	10.887	10.887	11.868
Chi3l3/Chi3l4	3.462	4.184	3.556	3.14	3.231	3.598	3.462	6.622	5.927	5.514	5.152	5.08	6.775	4.622	6.509	5.994	5.484	5.994	5.484	6.241	6.375	4.767	4.805	5.152	6.798	5.386	5.116	4.656	5.264	6.708	6.393	4.805	5.484	6.357	5.61	5.227	4.907	4.098	3.734	2.678	3.402	4.588	4.87	4.38	4.184	4.805	4.38	5.116	4.184	4.268	4.907	4.805	4.767	5.454	4.141	4.656	4.805	5.693	6.16	5.08	5.08	4.547	3.968	6.015	6.491	6.731	5.152	4.268	7.541	5.693	6.472	5.95	6.9	5.08	3.342	5.19	6.413	9.373	8.478	7.569	6.532	5.879	8.551	5.776	8.643	8.981	9.373	10.26	6.775	6.076	7.949	5.64	6.753	8.163	8.287	7.597	5.301	6.181	8.047	7.274	9.999	9.844	7.169	6.975	9.373	8.412	6.821	6.923	9.153	11.366	11.094	7.017	7.119	8.608	8.679	7.782	7.491	8.608	8.754	7.659	7.541	9.608	9.479	8.478	8.347	8.551	7.325	9.713	8.163	7.017	6.775	9.153	8.608	8.109	7.659	10.494	10.567	8.347	8.226	8.796	9.713	9.844	9.608	8.754	8.981	9.07	9.479	9.608	8.047	7.782	9.608	9.844	8.981	8.909	9.259	9.259	9.153	9.373	10.421	9.999	8.837	8.909	9.999	9.713	9.608	9.608	9.844	9.608	9.713	9.844	9.479	9.153	9.479	10.129
Claudin 1	6.16	6.642	7.119	7.169	6.821	6.509	6.554	6.202	6.094	6.413	6.16	5.693	6.015	6.055	6.279	5.95	6.393	5.95	6.393	6.136	6.035	5.753	5.514	5.994	4.907	5.484	6.035	6.302	5.854	4.588	6.532	5.579	5.879	5.386	4.729	5.152	4.506	5.01	4.838	5.19	5.19	4.838	3.734	5.01	5.152	5.826	4.38	3.287	5.227	4.463	5.42	4.42	4.767	4.87	4.588	4.057	4.87	5.116	2.41	4.944	4.977	4.907	5.693	4.767	3.342	5.264	4.977	4.268	5.514	4.184	4.907	4.141	4.098	3.015	3.342	4.38	4.016	5.454	5.42	4.805	2.548	4.693	5.152	5.776	5.152	4.907	5.95	6.136	6.015	5.152	3.734	5.64	4.838	3.968	5.08	5.693	4.805	5.42	5.301	5.386	4.87	5.01	5.301	5.454	5.301	5.799	5.579	5.854	5.01	5.484	6.035	5.546	5.579	5.301	6.375	5.64	6.241	5.64	6.035	5.343	4.693	5.01	5.64	3.921	2.822	4.693	5.579	5.227	5.227	5.301	5.227	5.799	5.19	5.454	5.579	5.08	5.579	5.799	5.994	5.454	5.905	4.057	5.152	5.386	5.152	5.514	5.454	5.386	5.454	4.87	5.514	4.184	4.805	4.907	5.01	5.42	5.386	5.514	5.01	4.944	4.463	4.656	5.264	5.484	5.301	5.301	5.264	5.08	5.227	5.19	5.152	5.484	5.301	5.01
Claudin 3	5.994	5.579	5.905	6.279	5.95	6.821	6.433	7.169	7.119	6.324	7.659	6.923	6.113	7.216	7.017	6.578	7.377	6.578	7.377	6.375	7.169	6.302	6.975	6.821	5.386	7.377	6.684	6.663	6.221	6.949	5.64	6.357	6.221	6.16	5.972	6.324	5.826	6.324	6.076	6.731	6.136	5.514	5.879	6.532	6.602	5.826	6.181	6.302	5.386	7.071	4.907	5.42	5.579	5.64	6.821	6.453	5.95	6.413	7.044	6.076	5.454	5.994	5.905	6.821	6.094	6.241	5.64	4.268	5.045	6.113	5.386	5.64	6.433	6.491	7.351	6.433	6.302	6.491	5.61	5.95	5.546	5.693	6.509	5.776	5.854	4.016	6.996	5.879	5.514	5.64	3.734	5.64	6.015	6.996	6.136	5.301	5.879	5.514	5.64	6.035	5.64	5.579	5.454	6.076	5.879	6.509	5.666	5.799	5.01	4.622	5.64	6.202	6.509	5.693	7.192	6.221	5.972	5.879	6.113	6.113	5.905	5.386	5.753	6.094	4.693	6.221	5.95	6.241	5.693	5.753	5.693	5.95	6.393	5.776	6.16	5.579	6.453	6.684	6.094	6.775	5.753	6.094	6.136	5.854	4.622	5.927	6.202	5.753	6.433	5.386	6.375	6.015	6.393	6.221	6.035	5.776	6.094	6.975	6.302	5.994	6.433	6.202	6.202	6.472	6.393	6.433	6.279	5.854	6.241	5.972	6.622	6.684	6.035	5.546
Claudin 7	5.514	5.64	5.854	5.753	5.994	6.324	6.035	6.453	5.693	6.532	5.854	6.472	5.723	5.776	6.602	6.241	6.753	6.241	6.753	5.95	6.453	6.663	6.453	6.26	6.055	6.509	6.393	6.491	6.554	6.708	6.532	6.642	6.279	6.16	6.202	6.509	6.731	6.453	6.279	6.16	6.413	6.413	6.34	6.035	6.16	5.826	6.554	5.116	6.509	7.433	7.274	6.393	5.95	5.994	6.708	6.578	5.227	6.413	5.776	5.546	5.546	6.731	6.578	6.975	6.241	5.905	6.094	4.268	5.514	7.119	6.324	6.302	6.975	7.325	7.351	6.684	6.622	7.071	6.181	6.731	6.241	5.879	6.509	5.776	7.915	6.221	7.325	5.879	7.017	5.753	6.622	5.64	6.015	6.708	5.264	6.16	7.299	6.113	5.927	5.799	6.34	6.16	5.693	5.905	6.094	6.821	5.753	5.454	6.26	6.094	5.514	5.854	6.775	5.95	5.776	5.95	6.113	5.514	5.64	6.16	6.302	5.905	6.055	6.433	6.798	5.753	6.035	6.076	6.9	5.95	5.95	6.324	5.95	5.972	5.753	5.343	6.393	6.16	5.905	6.472	5.64	6.094	6.324	5.753	5.799	5.753	6.035	6.136	6.035	6.055	6.798	6.708	5.927	6.16	6.731	6.798	5.972	6.433	6.181	6.076	6.113	5.972	6.509	6.302	6.16	5.994	6.16	6.035	5.776	5.879	5.994	6.16	6.181	5.994
Claudin5	6.821	6.731	6.821	6.877	7.169	7.216	7.119	9.922	9.259	7.726	8.412	9.259	9.844	6.684	8.317	9.153	9.713	9.153	9.713	9.479	9.153	8.945	8.981	8.909	10.567	10.421	9.259	9.713	10.421	10.26	9.479	9.259	8.909	9.608	9.999	9.373	9.153	9.713	9.844	9.07	8.754	10.567	10.129	9.259	9.479	10.421	9.608	8.945	9.259	11.094	10.887	9.259	9.259	9.999	9.713	9.999	9.153	10.26	10.26	9.259	9.259	10.26	10.494	10.129	9.259	9.259	9.07	8.38	10.722	10.722	9.479	9.426	11.094	11.366	10.26	10.567	10.887	10.567	10.421	9.844	9.999	10.26	9.844	5.776	10.129	10.129	9.608	9.608	10.421	10.26	9.153	10.421	11.366	11.094	10.26	10.26	10.421	10.722	10.26	9.844	10.129	9.999	9.999	9.778	10.567	10.887	9.373	9.373	11.094	10.887	9.608	9.844	10.722	9.479	9.07	10.129	10.26	9.479	9.373	11.366	11.366	9.259	9.844	10.722	10.887	9.259	10.26	10.421	10.722	10.421	10.26	9.844	10.26	9.713	10.421	9.713	9.999	9.259	9.844	10.26	8.754	8.643	10.421	9.844	9.479	8.981	9.999	9.999	9.479	8.551	10.064	10.129	9.316	9.608	10.421	10.567	9.373	8.754	9.713	9.844	9.713	9.713	9.844	9.844	8.608	8.909	10.26	9.999	9.153	9.07	8.608	9.479	9.373	8.679
Col1a1	10.421	9.999	10.567	10.722	11.094	10.421	10.722	9.479	9.543	10.26	10.194	10.26	9.426	9.999	10.129	10.26	9.844	10.26	9.844	10.129	10.421	9.479	10.421	9.999	10.722	10.567	10.722	11.094	11.094	11.094	10.421	11.094	10.494	11.094	11.366	10.887	10.887	11.366	11.868	10.567	10.887	9.999	10.887	10.887	10.722	10.887	10.887	10.567	10.567	11.366	11.366	10.567	10.567	10.421	11.094	10.887	9.999	10.421	10.567	10.722	10.722	10.567	10.722	11.094	10.567	10.567	10.567	10.887	11.094	10.421	10.722	10.722	10.887	10.26	10.887	10.722	10.722	10.722	10.887	11.094	11.366	11.366	10.887	5.776	11.366	11.366	10.887	10.887	11.094	10.722	11.366	11.366	10.887	10.722	10.887	11.094	11.366	11.094	10.887	10.722	10.421	10.129	10.887	11.094	11.094	11.094	10.567	10.421	9.479	10.129	9.999	10.887	10.567	10.722	10.567	10.567	10.421	10.26	10.887	9.844	9.608	10.26	10.26	9.259	9.316	9.999	9.844	9.153	9.426	9.999	9.999	8.909	9.259	8.981	8.981	8.837	9.153	10.129	9.07	9.153	9.259	9.608	9.026	8.981	9.259	9.479	9.608	9.479	9.608	9.07	9.07	9.07	9.608	9.153	8.981	9.153	8.679	9.259	8.981	8.679	9.259	9.153	8.909	9.07	8.754	8.608	9.07	8.981	8.608	8.679	9.153	8.679	8.608	9.112
Ctnna2	4.268	4.656	4.098	3.921	3.921	4.268	4.098	4.38	3.921	2.333	2.954	3.402	3.883	3.015	2.75	2.954	3.231	2.954	3.231	3.598	4.38	3.598	2.954	3.509	4.907	2.75	1.798	2.678	3.287	2.894	3.462	3.921	4.304	2.41	2.954	3.078	2.41	3.015	2.678	3.186	2.954	4.184	4.34	3.015	2.488	4.805	4.87	3.287	2.607	3.078	3.921	2.41	2.169	2.169	3.734	3.186	2.678	3.186	3.64	4.016	2.954	3.14	2.08	3.015	4.767	3.402	3.734	4.268	3.556	2.75	2.251	3.015	3.598	3.883	5.776	3.015	3.287	3.79	2.607	2.894	3.64	2.678	4.016	5.776	3.921	3.287	3.14	5.546	3.462	2.548	3.734	5.64	6.015	4.87	4.226	3.556	4.226	2.954	2.75	2.251	2.488	2.607	3.231	2.822	3.402	2.822	2.08	3.14	5.753	3.598	2.607	3.015	3.231	3.287	3.846	3.64	4.907	2.488	3.186	3.846	4.506	3.556	1.661	4.547	4.057	3.078	3.015	2.678	3.402	2.607	2.954	3.078	3.509	3.186	2.954	4.729	4.304	1.798	3.509	3.14	3.287	3.556	3.287	3.342	2.954	2.251	4.141	2.894	2.169	2.678	5.264	3.79	4.268	3.968	2.954	3.846	3.287	1.798	3.078	3.015	3.287	3.402	2.822	3.921	3.968	3.64	3.186	2.488	2.488	3.598	3.14	2.894	3.64	1.798
CTPS2	6.975	7.169	7.274	7.017	6.877	6.731	6.642	6.975	7.351	6.877	6.642	6.113	5.08	5.776	6.775	6.357	6.221	6.357	6.221	6.433	6.622	6.554	6.357	6.578	5.753	6.181	7.071	6.375	7.433	5.301	7.095	6.509	6.684	6.642	6.472	6.241	6.302	6.076	6.035	6.684	6.731	6.113	6.413	6.035	6.393	7.144	7.044	6.602	6.708	6.181	6.181	6.923	6.375	5.905	6.34	6.509	6.34	5.905	5.95	6.433	6.076	6.472	6.684	5.753	6.393	5.723	6.554	6.949	6.413	5.454	5.95	6.554	6.622	6.26	6.375	6.202	6.241	5.454	5.879	5.994	6.393	6.578	6.34	5.776	6.975	6.015	7.169	6.731	4.506	6.509	5.579	5.64	6.181	6.375	5.799	6.113	6.076	6.532	6.34	6.357	5.994	6.113	6.602	6.302	6.433	6.393	6.393	6.642	5.753	6.642	5.972	5.994	5.854	6.34	6.375	6.279	6.622	6.375	6.241	6.731	6.241	6.578	6.279	6.375	7.541	6.775	6.509	6.202	6.9	6.413	6.642	6.433	6.221	6.472	6.202	6.472	6.753	5.972	6.413	6.393	6.202	6.849	6.642	6.393	6.181	6.509	6.663	6.708	6.393	6.849	6.472	7.071	6.393	6.302	6.413	6.433	6.433	6.472	6.554	6.279	6.324	6.433	6.393	6.375	6.554	6.357	6.602	6.241	6.393	6.433	6.622	6.472	6.509	6.34
